,equity
2025-03-19,18525072.107912682
2025-03-20,19130001.454163615
2025-03-21,19584165.71102966
2025-03-24,21184643.044210553
2025-03-25,21593951.57200341
2025-03-26,20430817.597286116
2025-03-27,16324026.40214075
2025-03-28,16989386.383393064
2025-03-31,16527746.171681488
2025-04-01,16547669.166434133
2025-04-02,17088426.279324107
2025-04-03,16336832.45815934
2025-04-04,14464680.576348934
2025-04-07,15212370.014027126
2025-04-08,15110856.0433763
2025-04-09,17978625.714262106
2025-04-10,17310976.138058603
2025-04-11,17303167.371085465
2025-04-14,18097709.410602503
2025-04-15,19226076.238221288
2025-04-16,18115279.136292063
2025-04-17,18324163.652823567
2025-04-21,17742410.51332461
2025-04-22,18365159.679432556
2025-04-23,19698506.640096277
2025-04-24,21057232.093422703
2025-04-25,22033327.965065256
2025-04-28,22398387.82105957
2025-04-29,22677551.240349337
2025-04-30,23138268.49176462
2025-05-01,22700977.54126876
2025-05-02,24278348.469843112
2025-05-05,24178786.690935574
2025-05-06,21268068.801697493
2025-05-07,21584323.86410968
2025-05-08,23276874.10553786
2025-05-09,22915718.633030117
2025-05-12,23142172.87525119
2025-05-13,25024085.715778016
2025-05-14,25430141.59838132
2025-05-15,25027990.099264592
2025-05-16,25301296.943324506
2025-05-19,24678547.77721656
2025-05-20,24534085.58821346
2025-05-21,23556037.52482763
2025-05-22,23889862.312929377
2025-05-23,24088985.87074446
2025-05-27,24104603.404690742
2025-05-28,24176834.49919229
2025-05-29,23895718.88815923
2025-05-30,25742492.277306937
2025-06-02,25793249.262632348
2025-06-03,26013846.92962356
2025-06-04,25396954.338745475
2025-06-05,23425240.678027526
2025-06-06,24949902.429533184
2025-06-09,25797153.646118917
2025-06-10,25943568.026865304
2025-06-11,26642452.670961365
2025-06-12,26408189.661767155
2025-06-13,26839624.037033163
2025-06-16,27622452.92609048
2025-06-17,26995799.376495965
2025-06-18,27339385.123314142
2025-06-20,26820102.11960031
2025-06-23,27331576.356341004
2025-06-24,27977751.82336837
2025-06-25,27913329.49583996
2025-06-26,28176875.381183453
2025-06-27,25539464.336005285
2025-06-30,26628787.328758366
2025-07-01,25527751.18554558
2025-07-02,25808866.79657863
2025-07-03,26246157.747074492
2025-07-07,27175401.016878195
